secteur_activite;horodate;plage_de_puissance_souscrite;region;nb_points_soutirage;date;temperature_2m_mean;relative_humidity_mean;precipitation_sum;total_energie_soutiree_wh
S4: Non Affecté;2024-12-31T23:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S4: Non Affecté;2024-06-30T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S4: Non Affecté;2023-12-31T23:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S2: Industrie;2024-09-30T22:30:00Z;P7: Total > 250 kVA;Grand-Est;7;30/09/2024;;;;87000.0
S4: Non Affecté;2025-06-30T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2023-06-30T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S4: Non Affecté;2025-09-30T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2025-03-31T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S4: Non Affecté;2023-09-30T22:30:00Z;P5: ]1000-2000] kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S1: Agriculture;2025-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2023-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S1: Agriculture;2024-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S1: Agriculture;2023-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S1: Agriculture;2025-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S1: Agriculture;2024-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2023-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S1: Agriculture;2024-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S3: Tertiaire;2024-09-30T22:30:00Z;P7: Total > 250 kVA;Grand-Est;27;30/09/2024;;;;405416.0
S1: Agriculture;2025-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S2: Industrie;2023-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S1: Agriculture;2024-09-30T22:30:00Z;P1: ]36-120] kVA;Grand-Est;69;30/09/2024;;;;234865.0
S2: Industrie;2025-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S2: Industrie;2024-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S2: Industrie;2025-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S2: Industrie;2025-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S2: Industrie;2024-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S2: Industrie;2024-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S2: Industrie;2023-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S2: Industrie;2023-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S3: Tertiaire;2025-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S3: Tertiaire;2024-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S3: Tertiaire;2025-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S3: Tertiaire;2025-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S2: Industrie;2024-09-30T22:30:00Z;P1: ]36-120] kVA;Grand-Est;638;30/09/2024;;;;1633407.0
S3: Tertiaire;2023-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S3: Tertiaire;2023-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S3: Tertiaire;2023-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S3: Tertiaire;2024-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S3: Tertiaire;2024-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S4: Non Affecté;2023-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S4: Non Affecté;2023-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S4: Non Affecté;2025-09-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2025-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S4: Non Affecté;2025-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2024-03-31T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S3: Tertiaire;2024-09-30T22:30:00Z;P1: ]36-120] kVA;Grand-Est;1038;30/09/2024;;;;7225881.0
S4: Non Affecté;2024-12-31T23:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S4: Non Affecté;2023-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S4: Non Affecté;2024-06-30T22:30:00Z;P6: > 2000 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2024-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2024;11.869565;70.238304;11.3;0.0
S1: Agriculture;2024-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S1: Agriculture;2025-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2025-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S1: Agriculture;2023-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2023;19.806818;67.75477;8.099999;0.0
S1: Agriculture;2025-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2024-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2024;19.995832;75.28407;0.70000005;0.0
S1: Agriculture;2023-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2023;7.9583335;86.040184;4.5;0.0
S1: Agriculture;2024-09-30T22:30:00Z;P2: ]120-250] kVA;Grand-Est;45;30/09/2024;;;;748658.0
S1: Agriculture;2023-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2023;17.841667;71.37066;0.0;0.0
S2: Industrie;2023-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;45;31/12/2023;7.9583335;86.040184;4.5;1939358.0
S2: Industrie;2025-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;47;30/06/2025;29.752083;46.599354;0.0;267583.0
S2: Industrie;2025-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;47;31/03/2025;10.366667;69.96062;0.0;1012500.0
S2: Industrie;2023-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;50;30/09/2023;17.841667;71.37066;0.0;296264.0
S2: Industrie;2024-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;44;31/03/2024;11.869565;70.238304;11.3;1093666.0
S2: Industrie;2025-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;40;30/09/2025;12.895833;81.12937;0.0;347833.0
S2: Industrie;2024-09-30T22:30:00Z;P2: ]120-250] kVA;Grand-Est;575;30/09/2024;;;;6784375.0
S2: Industrie;2023-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;50;30/06/2023;19.806818;67.75477;8.099999;348452.0
S2: Industrie;2024-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;51;31/12/2024;-1.2791667;91.467995;0.0;2841416.0
S2: Industrie;2024-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;43;30/06/2024;19.995832;75.28407;0.70000005;152916.0
S3: Tertiaire;2024-09-30T22:30:00Z;P2: ]120-250] kVA;Grand-Est;1127;30/09/2024;;;;18965650.0
S3: Tertiaire;2025-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;521;30/09/2025;12.895833;81.12937;0.0;4488416.0
S3: Tertiaire;2024-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;546;31/03/2024;11.869565;70.238304;11.3;18814678.0
S3: Tertiaire;2024-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;541;30/06/2024;19.995832;75.28407;0.70000005;3812934.0
S3: Tertiaire;2025-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;520;30/06/2025;29.752083;46.599354;0.0;3091333.0
S3: Tertiaire;2023-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;543;30/09/2023;17.841667;71.37066;0.0;3193258.0
S3: Tertiaire;2025-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;526;31/03/2025;10.366667;69.96062;0.0;18948333.0
S3: Tertiaire;2023-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;543;30/06/2023;19.806818;67.75477;8.099999;3643138.0
S3: Tertiaire;2024-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;528;31/12/2024;-1.2791667;91.467995;0.0;52794365.0
S3: Tertiaire;2023-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;542;31/12/2023;7.9583335;86.040184;4.5;37433250.0
S4: Non Affecté;2023-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/09/2023;17.841667;71.37066;0.0;
S4: Non Affecté;2023-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;31/12/2023;7.9583335;86.040184;4.5;
S4: Non Affecté;2024-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;31/03/2024;11.869565;70.238304;11.3;
S4: Non Affecté;2024-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/06/2024;19.995832;75.28407;0.70000005;
S4: Non Affecté;2025-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S1: Agriculture;2024-09-30T22:30:00Z;P3: Total ]36-250] kVA;Grand-Est;114;30/09/2024;;;;983524.0
S4: Non Affecté;2025-09-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2023-06-30T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;1;30/06/2023;19.806818;67.75477;8.099999;
S4: Non Affecté;2024-12-31T23:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/12/2024;-1.2791667;91.467995;0.0;0.0
S4: Non Affecté;2025-03-31T22:30:00Z;P7: Total > 250 kVA;Auvergne-Rhône-Alpes;0;31/03/2025;10.366667;69.96062;0.0;0.0
S1: Agriculture;2024-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/12/2024;-1.2791667;91.467995;0.0;535128.0
S1: Agriculture;2023-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/09/2023;17.841667;71.37066;0.0;328790.0
S1: Agriculture;2025-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/06/2025;29.752083;46.599354;0.0;1259128.0
S1: Agriculture;2023-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;30/06/2023;19.806818;67.75477;8.099999;391735.0
S2: Industrie;2024-09-30T22:30:00Z;P3: Total ]36-250] kVA;Grand-Est;1213;30/09/2024;;;;8417783.0
S1: Agriculture;2025-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;121;30/09/2025;12.895833;81.12937;0.0;354425.0
S1: Agriculture;2024-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/03/2024;11.869565;70.238304;11.3;353341.0
S1: Agriculture;2025-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/03/2025;10.366667;69.96062;0.0;429756.0
S1: Agriculture;2023-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;122;31/12/2023;7.9583335;86.040184;4.5;420265.0
S1: Agriculture;2024-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;124;30/06/2024;19.995832;75.28407;0.70000005;406373.0
S2: Industrie;2025-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;683;30/09/2025;12.895833;81.12937;0.0;2545232.0
S2: Industrie;2024-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;692;30/06/2024;19.995832;75.28407;0.70000005;2093031.0
S2: Industrie;2024-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;684;31/12/2024;-1.2791667;91.467995;0.0;3314193.0
S2: Industrie;2024-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;694;31/03/2024;11.869565;70.238304;11.3;2259621.0
S2: Industrie;2023-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;706;30/06/2023;19.806818;67.75477;8.099999;2076122.0
S2: Industrie;2023-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;706;30/09/2023;17.841667;71.37066;0.0;2169502.0
S2: Industrie;2023-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;697;31/12/2023;7.9583335;86.040184;4.5;2789522.0
S2: Industrie;2025-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;695;30/06/2025;29.752083;46.599354;0.0;2796669.0
S2: Industrie;2025-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;678;31/03/2025;10.366667;69.96062;0.0;2884877.0
S3: Tertiaire;2024-09-30T22:30:00Z;P3: Total ]36-250] kVA;Grand-Est;2165;30/09/2024;;;;26191531.0
S3: Tertiaire;2024-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1602;31/03/2024;11.869565;70.238304;11.3;10964054.0
S1: Agriculture;2024-09-30T22:30:00Z;P4: ]250-1000] kVA;Grand-Est;18;30/09/2024;;;;
S3: Tertiaire;2024-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1590;31/12/2024;-1.2791667;91.467995;0.0;14718154.0
S3: Tertiaire;2025-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1586;31/03/2025;10.366667;69.96062;0.0;11361096.0
S3: Tertiaire;2025-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1594;30/06/2025;29.752083;46.599354;0.0;12033934.0
S3: Tertiaire;2023-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1609;31/12/2023;7.9583335;86.040184;4.5;12478747.0
S3: Tertiaire;2025-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1609;30/09/2025;12.895833;81.12937;0.0;10540175.0
S3: Tertiaire;2024-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1601;30/06/2024;19.995832;75.28407;0.70000005;9714787.0
S3: Tertiaire;2023-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1617;30/06/2023;19.806818;67.75477;8.099999;9920091.0
S3: Tertiaire;2023-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1625;30/09/2023;17.841667;71.37066;0.0;9738732.0
S4: Non Affecté;2025-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;1;31/03/2025;10.366667;69.96062;0.0;
S4: Non Affecté;2024-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;31/12/2024;-1.2791667;91.467995;0.0;12750.0
S4: Non Affecté;2024-03-31T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;8;31/03/2024;11.869565;70.238304;11.3;7083.0
S4: Non Affecté;2024-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;9;30/06/2024;19.995832;75.28407;0.70000005;31166.0
S4: Non Affecté;2025-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;0;30/06/2025;29.752083;46.599354;0.0;0.0
S4: Non Affecté;2023-12-31T23:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;4;31/12/2023;7.9583335;86.040184;4.5;7000.0
S4: Non Affecté;2025-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;0;30/09/2025;12.895833;81.12937;0.0;0.0
S4: Non Affecté;2023-09-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;30/09/2023;17.841667;71.37066;0.0;5250.0
S4: Non Affecté;2023-06-30T22:30:00Z;P1: ]36-120] kVA;Auvergne-Rhône-Alpes;3;30/06/2023;19.806818;67.75477;8.099999;
S2: Industrie;2024-09-30T22:30:00Z;P4: ]250-1000] kVA;Grand-Est;959;30/09/2024;;;;51206231.0
S1: Agriculture;2023-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;44;31/12/2023;7.9583335;86.040184;4.5;759500.0
S1: Agriculture;2025-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;43;30/09/2025;12.895833;81.12937;0.0;752665.0
S1: Agriculture;2023-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;30/09/2023;17.841667;71.37066;0.0;666333.0
S1: Agriculture;2024-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;31/12/2024;-1.2791667;91.467995;0.0;971481.0
S1: Agriculture;2024-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;41;30/06/2024;19.995832;75.28407;0.70000005;848666.0
S1: Agriculture;2025-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;41;31/03/2025;10.366667;69.96062;0.0;643250.0
S1: Agriculture;2023-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;44;30/06/2023;19.806818;67.75477;8.099999;822416.0
S1: Agriculture;2024-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;42;31/03/2024;11.869565;70.238304;11.3;643833.0
S3: Tertiaire;2024-09-30T22:30:00Z;P4: ]250-1000] kVA;Grand-Est;1188;30/09/2024;;;;57948874.0
S1: Agriculture;2025-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;43;30/06/2025;29.752083;46.599354;0.0;1449916.0
S2: Industrie;2024-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;977;30/06/2024;19.995832;75.28407;0.70000005;9822472.0
S2: Industrie;2023-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;965;31/12/2023;7.9583335;86.040184;4.5;10308330.0
S1: Agriculture;2024-09-30T22:30:00Z;P5: ]1000-2000] kVA;Grand-Est;2;30/09/2024;;;;
S2: Industrie;2025-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;968;31/03/2025;10.366667;69.96062;0.0;14915248.0
S2: Industrie;2023-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;997;30/06/2023;19.806818;67.75477;8.099999;11433595.0
S2: Industrie;2025-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;975;30/06/2025;29.752083;46.599354;0.0;15727832.0
S2: Industrie;2025-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;961;30/09/2025;12.895833;81.12937;0.0;13604916.0
S2: Industrie;2023-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;999;30/09/2023;17.841667;71.37066;0.0;9760687.0
S2: Industrie;2024-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;972;31/03/2024;11.869565;70.238304;11.3;9799250.0
S2: Industrie;2024-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;968;31/12/2024;-1.2791667;91.467995;0.0;12176136.0
S2: Industrie;2024-09-30T22:30:00Z;P5: ]1000-2000] kVA;Grand-Est;202;30/09/2024;;;;43087906.0
S3: Tertiaire;2023-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2398;31/12/2023;7.9583335;86.040184;4.5;48499933.0
S3: Tertiaire;2025-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2420;30/06/2025;29.752083;46.599354;0.0;49454798.0
S3: Tertiaire;2025-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2454;30/09/2025;12.895833;81.12937;0.0;39787126.0
S3: Tertiaire;2025-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2420;31/03/2025;10.366667;69.96062;0.0;45494355.0
S3: Tertiaire;2023-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2382;30/06/2023;19.806818;67.75477;8.099999;39178106.0
S3: Tertiaire;2024-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2405;31/12/2024;-1.2791667;91.467995;0.0;56837007.0
S3: Tertiaire;2024-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2413;31/03/2024;11.869565;70.238304;11.3;42689333.0
S3: Tertiaire;2024-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2416;30/06/2024;19.995832;75.28407;0.70000005;38777066.0
S3: Tertiaire;2023-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2379;30/09/2023;17.841667;71.37066;0.0;36746638.0
S3: Tertiaire;2024-09-30T22:30:00Z;P5: ]1000-2000] kVA;Grand-Est;168;30/09/2024;;;;28047750.0
S4: Non Affecté;2025-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;2;30/06/2025;29.752083;46.599354;0.0;
S4: Non Affecté;2025-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;3;31/03/2025;10.366667;69.96062;0.0;
S4: Non Affecté;2023-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;3;30/09/2023;17.841667;71.37066;0.0;16166.0
S4: Non Affecté;2024-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;5;30/06/2024;19.995832;75.28407;0.70000005;39000.0
S4: Non Affecté;2024-03-31T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;4;31/03/2024;11.869565;70.238304;11.3;10333.0
S4: Non Affecté;2024-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;3;31/12/2024;-1.2791667;91.467995;0.0;9250.0
S4: Non Affecté;2023-06-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;3;30/06/2023;19.806818;67.75477;8.099999;
S4: Non Affecté;2025-09-30T22:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;1;30/09/2025;12.895833;81.12937;0.0;
S4: Non Affecté;2023-12-31T23:30:00Z;P2: ]120-250] kVA;Auvergne-Rhône-Alpes;3;31/12/2023;7.9583335;86.040184;4.5;9500.0
S1: Agriculture;2024-12-31T23:30:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;164;31/12/2024;-1.2791667;91.467995;0.0;1506609.0
S1: Agriculture;2024-09-30T22:30:00Z;P6: > 2000 kVA;Grand-Est;0;30/09/2024;;;;0.0
S1: Agriculture;2023-06-30T22:30:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;166;30/06/2023;19.806818;67.75477;8.099999;1214152.0
S1: Agriculture;2024-03-31T22:30:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;164;31/03/2024;11.869565;70.238304;11.3;997175.0
S1: Agriculture;2023-12-31T23:30:00Z;P3: Total ]36-250] kVA;Auvergne-Rhône-Alpes;166;31/12/2023;7.9583335;86.040184;4.5;1179765.0
